																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
775.000000	1.000000	0.002308	7372635.297666	-38889.072666	1055.818048	-29795.845036	0.000000	0.000000	6.002801	-0.018218	NaN	0.000000	0.001773	0.001743	28.082587	0.059943	0.001068	56.145618	-77.055667	-164.460566	-0.002870	0.001044	-1.037727	-1.038991	-0.018218	56.145618	-1.037483	-7.246426E+13	2.514045E-16	NaN
775.000000	1.000000	0.004306	7372635.307666	-38889.072236	1055.818626	-29795.845648	0.000000	0.000000	6.004796	-0.063622	NaN	0.000000	0.001801	0.001731	28.082788	0.102029	0.001038	98.339410	140.731721	7.830794	0.012366	0.002920	-1.035729	-1.037115	-0.063622	98.339410	-1.035244	-6.761038E+13	9.410058E-16	NaN
775.000000	1.000000	0.006262	7372635.317666	-38889.071281	1055.818371	-29795.845996	0.000000	0.000000	6.006756	0.033194	NaN	0.000000	0.001803	0.001724	28.082641	0.135825	0.000984	137.986323	118.366674	-164.503710	-0.130240	0.004972	-1.033773	-1.035063	0.033194	137.986323	-1.033954	-6.496172E+13	-5.109728E-16	NaN
775.000000	1.000000	0.008281	7372635.327666	-38889.071113	1055.818724	-29795.846041	0.000000	0.000000	6.008776	0.036545	NaN	0.000000	0.001743	0.001728	28.082637	0.039388	0.001038	37.932823	-170.573870	21.580643	0.106436	0.006947	-1.031754	-1.033088	0.036545	37.932823	-1.032476	-6.205680E+13	-5.889032E-16	NaN
775.000000	1.000000	0.010253	7372635.337666	-38889.072348	1055.819622	-29795.846689	0.000000	0.000000	6.010745	-0.027606	NaN	0.000000	0.001712	0.001745	28.082544	0.024801	0.001025	24.205794	-36.544194	-159.162964	-0.030688	0.008922	-1.029782	-1.031113	-0.027606	24.205794	-1.028926	-5.559521E+13	4.965580E-16	NaN
775.000000	1.000000	0.012364	7372635.347666	-38889.072266	1055.819324	-29795.847644	0.000000	0.000000	6.012858	0.000639	NaN	0.000000	0.001687	0.001750	28.082350	0.134049	0.001147	116.832960	41.833342	16.657825	-0.009313	0.010872	-1.027671	-1.029163	0.000639	116.832960	-1.027675	-5.348136E+13	-1.194682E-17	NaN
775.000000	1.000000	0.014336	7372635.357666	-38889.071416	1055.818908	-29795.847996	0.000000	0.000000	6.014831	0.032886	NaN	0.000000	0.001704	0.001731	28.082358	0.059161	0.001631	36.275106	49.042072	-166.929691	-0.007899	0.013176	-1.025699	-1.026859	0.032886	36.275106	-1.026379	-5.137687E+13	-6.401031E-16	NaN
775.000000	1.000000	0.016251	7372635.367666	-38889.072343	1055.817701	-29795.848041	0.000000	0.000000	6.016743	-0.034962	NaN	0.000000	0.001705	0.001755	28.082514	0.082707	0.001589	52.060637	31.003284	19.684311	0.051440	0.014942	-1.023784	-1.025093	-0.034962	52.060637	-1.023280	-4.667526E+13	7.490489E-16	NaN
775.000000	1.000000	0.018256	7372635.377666	-38889.072297	1055.817680	-29795.848704	0.000000	0.000000	6.018748	-0.007650	NaN	0.000000	0.001675	0.001770	28.082698	0.011800	0.001625	7.260984	-155.521270	-162.249517	-0.064291	0.016914	-1.021779	-1.023121	-0.007650	7.260984	-1.020989	-4.347719E+13	1.759490E-16	NaN
775.000000	1.000000	0.020250	7372635.387666	-38889.072058	1055.818092	-29795.849646	0.000000	0.000000	6.020742	-0.027046	NaN	0.000000	0.001668	0.001755	28.082564	0.072148	0.001575	45.796083	-54.371802	17.648014	0.029188	0.018940	-1.019785	-1.021095	-0.027046	45.796083	-1.019342	-4.131479E+13	6.546346E-16	NaN
775.000000	1.000000	0.022253	7372635.397666	-38889.072642	1055.819299	-29795.849420	0.000000	0.000000	6.022747	0.018115	NaN	0.000000	0.001664	0.001764	28.082458	0.049392	0.001537	32.137037	-149.909277	-163.748089	-0.010753	0.020945	-1.017782	-1.019090	0.018115	32.137037	-1.018205	-3.988390E+13	-4.541836E-16	NaN
775.000000	1.000000	0.024279	7372635.407666	-38889.072355	1055.819320	-29795.850350	0.000000	0.000000	6.024771	-0.014035	NaN	0.000000	0.001641	0.001737	28.082568	0.075816	0.001661	45.647369	15.269360	16.057552	0.008525	0.022885	-1.015756	-1.017150	-0.014035	45.647369	-1.015526	-3.670703E+13	3.823627E-16	NaN
775.000000	1.000000	0.026323	7372635.417666	-38889.072636	1055.819003	-29795.850994	0.000000	0.000000	6.026817	0.021245	NaN	0.000000	0.001661	0.001704	28.082555	0.006540	0.001868	3.500890	23.661559	-161.294093	-0.004946	0.024941	-1.013712	-1.015094	0.021245	3.500890	-1.018263	-3.995623E+13	-5.317058E-16	NaN
775.000000	1.000000	0.028254	7372635.427666	-38889.072276	1055.818952	-29795.851041	0.000000	0.000000	6.028746	-0.012122	NaN	0.000000	0.001678	0.001752	28.082589	0.071104	0.001863	38.175509	-166.641033	16.516719	0.019930	0.026977	-1.011781	-1.013058	-0.012122	38.175509	-1.011543	-3.244527E+13	3.736208E-16	NaN
