																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
10.000000	1.000000	0.002752	7365139.587666	-39139.072024	955.818991	-29795.565989	0.000000	0.000000	6.002800	0.026024	NaN	0.000000	0.001635	0.001698	28.131268	0.082013	0.000895	91.671578	114.669451	-165.454623	-0.060427	0.001568	-1.108480	-1.109664	0.026024	91.671578	-1.108693	-6.557643E+14	-3.968439E-17	NaN
10.000000	1.000000	0.004751	7365139.597666	-39139.072544	955.819000	-29795.566000	0.000000	0.000000	6.004800	0.037681	NaN	0.000000	0.001633	0.001702	28.112166	0.035148	0.001011	34.765254	-175.378072	9.002993	0.022297	0.003372	-1.106481	-1.107860	0.037681	34.765254	-1.107294	-6.280105E+14	-6.000109E-17	NaN
10.000000	1.000000	0.006744	7365139.607666	-39139.072447	955.819000	-29795.566033	0.000000	0.000000	6.006789	-0.056643	NaN	0.000000	0.001651	0.001675	28.083802	0.080843	0.001046	77.310122	-88.422226	-170.205078	0.049129	0.005429	-1.104488	-1.105803	-0.056643	77.310122	-1.103938	-5.661502E+14	1.000493E-16	NaN
10.000000	1.000000	0.008747	7365139.617666	-39139.072577	955.818976	-29795.567047	0.000000	0.000000	6.008795	0.015314	NaN	0.000000	0.001640	0.001651	28.090867	0.143984	0.000939	153.287968	160.075008	12.854242	-0.084446	0.007426	-1.102485	-1.103806	0.015314	153.287968	-1.102560	-5.425385E+14	-2.822730E-17	NaN
10.000000	1.000000	0.010729	7365139.627666	-39139.072962	955.818432	-29795.568514	0.000000	0.000000	6.010780	0.074547	NaN	0.000000	0.001661	0.001653	28.130695	0.074845	0.000932	80.292599	167.443345	-168.988415	0.060134	0.009393	-1.100503	-1.101839	0.074547	80.292599	-1.101199	-5.201896E+14	-1.433075E-16	NaN
10.000000	1.000000	0.012829	7365139.637666	-39139.072405	955.817989	-29795.568989	0.000000	0.000000	6.012877	0.014767	NaN	0.000000	0.001629	0.001653	28.111693	0.018203	0.001346	13.523179	-115.042469	14.533476	0.132832	0.011413	-1.098403	-1.099819	0.014767	13.523179	-1.099222	-4.893546E+14	-3.017714E-17	NaN
10.000000	1.000000	0.014745	7365139.647666	-39139.072007	955.817483	-29795.569000	0.000000	0.000000	6.014793	0.015491	NaN	0.000000	0.001618	0.001656	28.082230	0.042877	0.001635	26.219335	-98.987732	-166.335743	-0.032496	0.013600	-1.096487	-1.097632	0.015491	26.219335	-1.096930	-4.558857E+14	-3.398102E-17	NaN
10.000000	1.000000	0.016755	7365139.657666	-39139.072020	955.817579	-29795.569020	0.000000	0.000000	6.016803	0.030738	NaN	0.000000	0.001626	0.001678	28.089925	0.086933	0.001804	48.194674	-38.292498	15.641812	0.056948	0.015366	-1.094477	-1.095866	0.030738	48.194674	-1.094956	-4.288918E+14	-7.166896E-17	NaN
10.000000	1.000000	0.018716	7365139.667666	-39139.072541	955.817991	-29795.569561	0.000000	0.000000	6.018765	0.052991	NaN	0.000000	0.001649	0.001676	28.130288	0.057138	0.001694	33.722301	-10.692025	-161.102080	0.010326	0.017423	-1.092516	-1.093809	0.052991	33.722301	-1.093695	-4.124953E+14	-1.284639E-16	NaN
10.000000	1.000000	0.020721	7365139.677666	-39139.072965	955.818020	-29795.570547	0.000000	0.000000	6.020769	0.043790	NaN	0.000000	0.001632	0.001674	28.111269	0.092552	0.001745	53.027795	-173.951993	18.044667	0.038325	0.019379	-1.090511	-1.091853	0.043790	53.027795	-1.091131	-3.810620E+14	-1.149151E-16	NaN
10.000000	1.000000	0.022715	7365139.687666	-39139.072432	955.818541	-29795.571487	0.000000	0.000000	6.022761	-0.032335	NaN	0.000000	0.001647	0.001689	28.082637	0.039267	0.001651	23.779767	-45.015509	-164.332964	0.018563	0.021413	-1.088517	-1.089819	-0.032335	23.779767	-1.087497	-3.405672E+14	9.494383E-17	NaN
10.000000	1.000000	0.024744	7365139.697666	-39139.072038	955.818941	-29795.571493	0.000000	0.000000	6.024790	-0.010327	NaN	0.000000	0.001651	0.001704	28.090659	0.016281	0.001738	9.368679	-77.010079	12.755992	-0.068736	0.023370	-1.086489	-1.087862	-0.010327	9.368679	-1.085662	-3.217792E+14	3.209317E-17	NaN
10.000000	1.000000	0.026771	7365139.707666	-39139.072575	955.817863	-29795.571555	0.000000	0.000000	6.026818	0.010139	NaN	0.000000	0.001629	0.001661	28.130694	0.015792	0.001805	8.749389	30.566164	-162.827854	0.067840	0.025432	-1.084461	-1.085800	0.010139	8.749389	-1.085330	-3.184977E+14	-3.183493E-17	NaN
10.000000	1.000000	0.028723	7365139.717666	-39139.072452	955.817065	-29795.571989	0.000000	0.000000	6.028770	0.020900	NaN	0.000000	0.001634	0.001668	28.111313	0.051271	0.001807	28.368991	45.145186	15.915064	-0.018902	0.027400	-1.082510	-1.083832	0.020900	28.368991	-1.083062	-2.969239E+14	-7.038962E-17	NaN
10.000000	1.000000	0.030685	7365139.727666	-39139.072011	955.818113	-29795.572016	0.000000	0.000000	6.030731	-0.031198	NaN	0.000000	0.001630	0.001656	28.082239	0.097987	0.001938	50.552263	109.498164	-165.222337	0.034397	0.029426	-1.080547	-1.081806	-0.031198	50.552263	-1.080084	-2.708012E+14	1.152049E-16	NaN
10.000000	1.000000	0.032715	7365139.737666	-39139.072020	955.818462	-29795.572538	0.000000	0.000000	6.032761	-0.040384	NaN	0.000000	0.001623	0.001650	28.089864	0.067256	0.001837	36.608202	136.067259	17.645489	-0.085484	0.031304	-1.078517	-1.079928	-0.040384	36.608202	-1.077689	-2.514690E+14	1.605938E-16	NaN
10.000000	1.000000	0.034692	7365139.747666	-39139.072512	955.819097	-29795.573535	0.000000	0.000000	6.034741	0.043689	NaN	0.000000	0.001615	0.001660	28.128975	0.066504	0.001796	37.026838	-61.591201	-167.163440	0.014474	0.033410	-1.076540	-1.077822	0.043689	37.026838	-1.077425	-2.494189E+14	-1.751635E-16	NaN
