																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
278.000000	1.000000	0.002337	7367773.487666	-52539.073369	955.817580	-29749.241000	0.000000	0.000000	6.002773	-0.025558	NaN	0.000000	0.001565	0.001728	28.080009	0.079241	0.001044	75.917439	120.629123	-167.526459	-0.012609	0.001012	-1.035006	-1.036332	-0.025558	75.917439	-1.034754	-6.659174E+13	3.837990E-16	NaN
278.000000	1.000000	0.004369	7367773.497666	-52539.072971	955.817456	-29749.241048	0.000000	0.000000	6.004804	-0.049461	NaN	0.000000	0.001559	0.001717	28.079539	0.044997	0.001082	41.599041	-85.954499	8.390546	-0.051063	0.002992	-1.032975	-1.034351	-0.049461	41.599041	-1.032083	-6.130506E+13	8.068023E-16	NaN
278.000000	1.000000	0.006350	7367773.507666	-52539.072407	955.818198	-29749.242117	0.000000	0.000000	6.006784	-0.071855	NaN	0.000000	0.001578	0.001727	28.079269	0.077603	0.001076	72.102819	-96.694614	-169.058231	-0.083395	0.005056	-1.030994	-1.032288	-0.071855	72.102819	-1.030246	-5.791522E+13	1.240692E-15	NaN
278.000000	1.000000	0.008334	7367773.517666	-52539.072566	955.818962	-29749.242442	0.000000	0.000000	6.008773	0.043065	NaN	0.000000	0.001589	0.001728	28.079266	0.045840	0.001115	41.097327	12.395325	8.882097	-0.042645	0.006965	-1.029010	-1.030379	0.043065	41.097327	-1.029796	-5.711275E+13	-7.540387E-16	NaN
278.000000	1.000000	0.010355	7367773.527666	-52539.072371	955.818456	-29749.242011	0.000000	0.000000	6.010794	0.045960	NaN	0.000000	0.001575	0.001759	28.080200	0.074315	0.001099	67.606640	37.250116	-164.226503	0.093880	0.009028	-1.026988	-1.028315	0.045960	67.606640	-1.027498	-5.318967E+13	-8.640727E-16	NaN
278.000000	1.000000	0.012411	7367773.537666	-52539.072005	955.818601	-29749.242000	0.000000	0.000000	6.012850	0.042156	NaN	0.000000	0.001602	0.001788	28.080494	0.041622	0.001245	33.423079	-117.017275	16.783709	-0.000965	0.011001	-1.024932	-1.026342	0.042156	33.423079	-1.025878	-5.058670E+13	-8.333463E-16	NaN
278.000000	1.000000	0.014348	7367773.547666	-52539.072029	955.819536	-29749.242020	0.000000	0.000000	6.014782	-0.075323	NaN	0.000000	0.001556	0.001767	28.080526	0.038717	0.001681	23.028837	106.148938	-165.270002	0.011729	0.013169	-1.022996	-1.024174	-0.075323	23.028837	-1.020543	-4.287969E+13	1.756617E-15	NaN
278.000000	1.000000	0.016325	7367773.557666	-52539.072595	955.819423	-29749.242541	0.000000	0.000000	6.016760	-0.055295	NaN	0.000000	0.001537	0.001772	28.080413	0.079079	0.001553	50.905492	70.945507	13.852105	-0.089929	0.014944	-1.021019	-1.022400	-0.055295	50.905492	-1.020204	-4.243266E+13	1.303130E-15	NaN
278.000000	1.000000	0.018323	7367773.567666	-52539.072959	955.818951	-29749.243013	0.000000	0.000000	6.018758	-0.041546	NaN	0.000000	0.001562	0.001771	28.080550	0.075779	0.001590	47.646062	56.806356	-165.061165	-0.046366	0.017003	-1.019021	-1.020341	-0.041546	47.646062	-1.018367	-4.008461E+13	1.036466E-15	NaN
278.000000	1.000000	0.020339	7367773.577666	-52539.072398	955.817809	-29749.243568	0.000000	0.000000	6.020775	-0.020733	NaN	0.000000	0.001569	0.001748	28.080410	0.087132	0.001704	51.134343	73.331569	12.224362	-0.032840	0.018965	-1.017005	-1.018379	-0.020733	51.134343	-1.016701	-3.806775E+13	5.446443E-16	NaN
278.000000	1.000000	0.022344	7367773.587666	-52539.072581	955.817071	-29749.243991	0.000000	0.000000	6.022781	0.007035	NaN	0.000000	0.001589	0.001779	28.080440	0.092205	0.001680	54.868397	57.288093	-164.649316	-0.023998	0.021031	-1.015000	-1.016313	0.007035	54.868397	-1.015096	-3.622114E+13	-1.942169E-16	NaN
278.000000	1.000000	0.024294	7367773.597666	-52539.073587	955.818191	-29749.244000	0.000000	0.000000	6.024731	-0.003825	NaN	0.000000	0.001590	0.001820	28.080310	0.073239	0.001596	45.885989	-91.515689	17.332027	-0.022055	0.022957	-1.013049	-1.014387	-0.003825	45.885989	-1.012987	-3.392979E+13	1.127202E-16	NaN
278.000000	1.000000	0.026341	7367773.607666	-52539.073446	955.818957	-29749.244024	0.000000	0.000000	6.026778	-0.013197	NaN	0.000000	0.001598	0.001780	28.080393	0.080666	0.001732	46.562923	120.937990	-164.046589	-0.059022	0.024981	-1.011002	-1.012362	-0.013197	46.562923	-1.010789	-3.169624E+13	4.163618E-16	NaN
278.000000	1.000000	0.028345	7367773.617666	-52539.073515	955.818429	-29749.244568	0.000000	0.000000	6.028784	0.048336	NaN	0.000000	0.001581	0.001769	28.080929	0.048427	0.001886	25.670736	-43.633937	15.606576	-0.026196	0.026990	-1.008999	-1.010354	0.048336	25.670736	-1.010411	-3.132671E+13	-1.542966E-15	NaN
278.000000	1.000000	0.030324	7367773.627666	-52539.073367	955.818551	-29749.245011	0.000000	0.000000	6.030762	0.020204	NaN	0.000000	0.001556	0.001741	28.081183	0.078795	0.001879	41.945518	-35.417291	-166.275037	0.061250	0.029025	-1.007020	-1.008318	0.020204	41.945518	-1.007381	-2.851876E+13	-7.084394E-16	NaN
278.000000	1.000000	0.032321	7367773.637666	-52539.073005	955.818447	-29749.245561	0.000000	0.000000	6.032758	-0.007588	NaN	0.000000	0.001569	0.001744	28.080352	0.058051	0.001959	29.629060	163.052830	11.701351	0.022553	0.030974	-1.005022	-1.006369	-0.007588	29.629060	-1.004830	-2.635067E+13	2.879551E-16	NaN
278.000000	1.000000	0.034312	7367773.647666	-52539.072971	955.818577	-29749.246510	0.000000	0.000000	6.034750	0.007100	NaN	0.000000	0.001589	0.001738	28.080657	0.005047	0.001915	2.635361	11.058672	-167.411963	-0.011465	0.032986	-1.003032	-1.004357	0.007100	2.635361	-1.005052	-2.653275E+13	-2.675882E-16	NaN
278.000000	1.000000	0.036331	7367773.657666	-52539.072405	955.818991	-29749.246472	0.000000	0.000000	6.036766	-0.046595	NaN	0.000000	0.001610	0.001700	28.080691	0.072760	0.001850	39.319356	-38.037259	11.588991	-0.013259	0.034985	-1.001013	-1.002358	-0.046595	39.319356	-1.000124	-2.277402E+13	2.045989E-15	NaN
278.000000	1.000000	0.038315	7367773.667666	-52539.072007	955.819000	-29749.246555	0.000000	0.000000	6.038749	-0.074842	NaN	0.000000	0.001582	0.001724	28.080707	0.055190	0.001854	29.765720	127.235917	-167.950139	-0.066296	0.037007	-0.999029	-1.000336	-0.074842	29.765720	-0.997143	-2.076350E+13	3.604496E-15	NaN
278.000000	1.000000	0.040311	7367773.677666	-52539.072000	955.818971	-29749.246447	0.000000	0.000000	6.040744	-0.096269	NaN	0.000000	0.001588	0.001730	28.080798	0.069640	0.001876	37.121519	138.232765	11.003789	-0.068778	0.038960	-0.997033	-0.998384	-0.096269	37.121519	-0.995088	-1.948163E+13	4.941515E-15	NaN
278.000000	1.000000	0.042326	7367773.687666	-52539.072029	955.818405	-29749.246577	0.000000	0.000000	6.042761	-0.057491	NaN	0.000000	0.001596	0.001756	28.081053	0.069218	0.001995	34.700632	-28.263694	-165.987111	-0.126361	0.040974	-0.995017	-0.996370	-0.057491	34.700632	-0.993774	-1.870432E+13	3.073667E-15	NaN
278.000000	1.000000	0.044311	7367773.697666	-52539.072561	955.818036	-29749.247015	0.000000	0.000000	6.044748	-0.014012	NaN	0.000000	0.001596	0.001748	28.080877	0.038308	0.002015	19.013087	141.013919	13.158153	-0.052338	0.042973	-0.993032	-0.994370	-0.014012	19.013087	-0.992480	-1.796828E+13	7.798207E-16	NaN
278.000000	1.000000	0.046301	7367773.707666	-52539.072391	955.818567	-29749.247568	0.000000	0.000000	6.046739	0.025188	NaN	0.000000	0.001617	0.001737	28.080792	0.060666	0.002033	29.844659	24.736542	-168.695858	0.018169	0.044980	-0.991043	-0.992363	0.025188	29.844659	-0.991676	-1.752593E+13	-1.437192E-15	NaN
278.000000	1.000000	0.048339	7367773.717666	-52539.072518	955.818398	-29749.247991	0.000000	0.000000	6.048777	0.014582	NaN	0.000000	0.001624	0.001746	28.081206	0.070854	0.001953	36.283603	94.588360	12.330109	0.016361	0.046953	-0.989005	-0.990390	0.014582	36.283603	-0.989306	-1.628429E+13	-8.954601E-16	NaN
278.000000	1.000000	0.050319	7367773.727666	-52539.072428	955.818007	-29749.248024	0.000000	0.000000	6.050758	0.032580	NaN	0.000000	0.001629	0.001753	28.081130	0.030560	0.001889	16.174529	-20.531978	-163.798770	0.015418	0.049029	-0.987024	-0.988314	0.032580	16.174529	-0.988535	-1.589936E+13	-2.049148E-15	NaN
278.000000	1.000000	0.052311	7367773.737666	-52539.072629	955.818000	-29749.248568	0.000000	0.000000	6.052749	0.020107	NaN	0.000000	0.001591	0.001751	28.080725	0.013945	0.001930	7.224608	29.506382	10.285158	-0.002895	0.050919	-0.985033	-0.986425	0.020107	7.224608	-0.987120	-1.521675E+13	-1.321376E-15	NaN
278.000000	1.000000	0.054322	7367773.747666	-52539.072995	955.818024	-29749.248991	0.000000	0.000000	6.054760	0.028874	NaN	0.000000	0.001586	0.001695	28.080812	0.016516	0.001927	8.568926	-179.319565	-166.269282	0.072543	0.052971	-0.983022	-0.984372	0.028874	8.568926	-0.985549	-1.449313E+13	-1.992269E-15	NaN
278.000000	1.000000	0.056324	7367773.757666	-52539.073000	955.818568	-29749.249020	0.000000	0.000000	6.056762	0.027261	NaN	0.000000	0.001610	0.001686	28.081166	0.040368	0.001955	20.644495	-93.447042	17.161463	0.015626	0.054984	-0.981020	-0.982360	0.027261	20.644495	-0.982010	-1.298649E+13	-2.099177E-15	NaN
278.000000	1.000000	0.058315	7367773.767666	-52539.073000	955.818991	-29749.249521	0.000000	0.000000	6.058754	0.020325	NaN	0.000000	0.001580	0.001705	28.080964	0.075065	0.001896	39.589295	134.869270	-164.115112	0.024178	0.057015	-0.979028	-0.980328	0.020325	39.589295	-0.979413	-1.198124E+13	-1.696360E-15	NaN
278.000000	1.000000	0.060307	7367773.777666	-52539.072966	955.818971	-29749.249448	0.000000	0.000000	6.060746	0.035276	NaN	0.000000	0.001587	0.001731	28.080692	0.012803	0.001924	6.653287	20.474954	17.013682	0.029719	0.058938	-0.977036	-0.978405	0.035276	6.653287	-0.981013	-1.259075E+13	-2.801736E-15	NaN
278.000000	1.000000	0.062305	7367773.787666	-52539.072378	955.818429	-29749.249011	0.000000	0.000000	6.062743	0.011327	NaN	0.000000	0.001638	0.001743	28.080788	0.086093	0.001853	46.457200	159.489767	-167.770496	0.008237	0.061047	-0.975038	-0.976296	0.011327	46.457200	-0.975221	-1.052008E+13	-1.076668E-15	NaN
278.000000	1.000000	0.064336	7367773.797666	-52539.072005	955.818575	-29749.249024	0.000000	0.000000	6.064772	-0.021515	NaN	0.000000	0.001656	0.001718	28.080994	0.112917	0.001997	56.555600	-170.123373	12.169123	0.009418	0.062953	-0.973008	-0.974390	-0.021515	56.555600	-0.972723	-9.735383E+12	2.209987E-15	NaN
278.000000	1.000000	0.066302	7367773.807666	-52539.072029	955.818991	-29749.249568	0.000000	0.000000	6.066739	0.008011	NaN	0.000000	0.001685	0.001701	28.080820	0.116386	0.001978	58.845862	-144.271074	-165.243984	-0.021512	0.065001	-0.971042	-0.972342	0.008011	58.845862	-0.971144	-9.269946E+12	-8.641481E-16	NaN
