																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
336.000000	1.000000	0.002635	7368349.987666	-55439.071604	955.818456	-29741.905394	0.000000	0.000000	6.002783	0.012419	NaN	0.000000	0.001528	0.001703	28.079918	0.090454	0.000862	104.983372	-12.596624	-157.843027	0.037178	0.001377	-1.015962	-1.017221	0.012419	104.983372	-1.016051	-3.730939E+13	-3.328695E-16	NaN
336.000000	1.000000	0.004641	7368349.997666	-55439.071969	955.818577	-29741.904464	0.000000	0.000000	6.004788	0.001724	NaN	0.000000	0.001500	0.001714	28.079686	0.052116	0.001023	50.936921	169.147282	14.191089	0.003415	0.003265	-1.013957	-1.015333	0.001724	50.936921	-1.013982	-3.499277E+13	-4.927795E-17	NaN
336.000000	1.000000	0.006616	7368350.007666	-55439.071460	955.818967	-29741.904577	0.000000	0.000000	6.006762	-0.016685	NaN	0.000000	0.001519	0.001719	28.079547	0.076884	0.001147	67.033701	-164.749224	-167.321490	-0.011738	0.005313	-1.011982	-1.013285	-0.016685	67.033701	-1.011795	-3.269997E+13	5.102387E-16	NaN
336.000000	1.000000	0.008596	7368350.017666	-55439.071604	955.818432	-29741.904991	0.000000	0.000000	6.008743	-0.010078	NaN	0.000000	0.001538	0.001735	28.079745	0.108298	0.000961	112.691602	-150.203505	22.740322	-0.052310	0.007298	-1.010002	-1.011300	-0.010078	112.691602	-1.009935	-3.086745E+13	3.265068E-16	NaN
336.000000	1.000000	0.010613	7368350.027666	-55439.071993	955.818009	-29741.905000	0.000000	0.000000	6.010759	-0.027333	NaN	0.000000	0.001537	0.001709	28.079566	0.045670	0.000986	46.296027	154.487825	-159.500825	-0.001484	0.009249	-1.007985	-1.009349	-0.027333	46.296027	-1.007542	-2.866151E+13	9.536344E-16	NaN
336.000000	1.000000	0.012717	7368350.037666	-55439.072024	955.818029	-29741.905000	0.000000	0.000000	6.012862	-0.052298	NaN	0.000000	0.001531	0.001693	28.079546	0.043055	0.001109	38.833821	178.247003	24.793053	-0.095058	0.011359	-1.005881	-1.007239	-0.052298	38.833821	-1.004871	-2.638411E+13	1.982176E-15	NaN
336.000000	1.000000	0.014660	7368350.047667	-55439.072568	955.818595	-29741.904980	0.000000	0.000000	6.014805	-0.050824	NaN	0.000000	0.001493	0.001681	28.079739	0.084117	0.001645	51.124934	-117.560969	-160.334981	-0.023509	0.013428	-1.003938	-1.005169	-0.050824	51.124934	-1.003192	-2.504659E+13	2.029172E-15	NaN
336.000000	1.000000	0.016611	7368350.057666	-55439.072991	955.818993	-29741.904483	0.000000	0.000000	6.016759	0.012309	NaN	0.000000	0.001485	0.001670	28.079620	0.084602	0.001570	53.899196	-0.099535	15.878051	-0.017220	0.015262	-1.001987	-1.003336	0.012309	53.899196	-1.002158	-2.425632E+13	-5.074495E-16	NaN
336.000000	1.000000	0.018599	7368350.067666	-55439.073000	955.819000	-29741.904555	0.000000	0.000000	6.018748	0.023600	NaN	0.000000	0.001509	0.001669	28.079327	0.037833	0.001732	21.841477	15.474453	-168.393555	-0.007337	0.017314	-0.999998	-1.001283	0.023600	21.841477	-1.000809	-2.326247E+13	-1.014509E-15	NaN
336.000000	1.000000	0.020626	7368350.077666	-55439.072942	955.818952	-29741.904423	0.000000	0.000000	6.020774	0.006341	NaN	0.000000	0.001521	0.001714	28.079273	0.072275	0.001569	46.074917	65.658720	15.636473	0.017404	0.019244	-0.997971	-0.999354	0.006341	46.074917	-0.998075	-2.137198E+13	-2.967142E-16	NaN
