																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
281.000000	1.000000	0.002282	7367802.317666	-52689.072966	955.817650	-29748.557000	0.000000	0.000000	6.002795	-0.036496	NaN	0.000000	0.001595	0.001712	28.082747	0.055420	0.000962	57.583126	-156.966041	-160.115310	0.049986	0.001017	-1.234556	-1.235820	-0.036496	57.583126	-1.234080	-3.140070E+16	1.162266E-18	NaN
281.000000	1.000000	0.004274	7367802.327666	-52689.072378	955.819130	-29748.557024	0.000000	0.000000	6.004788	-0.033507	NaN	0.000000	0.001592	0.001728	28.082328	0.062081	0.001019	60.923545	-143.781702	13.832500	-0.078183	0.002916	-1.232563	-1.233921	-0.033507	60.923545	-1.232151	-2.958810E+16	1.132446E-18	NaN
281.000000	1.000000	0.006238	7367802.337666	-52689.072034	955.819959	-29748.557568	0.000000	0.000000	6.006753	-0.022838	NaN	0.000000	0.001583	0.001721	28.081783	0.029098	0.001060	27.459976	143.342516	-164.153985	-0.031093	0.004993	-1.230599	-1.231844	-0.022838	27.459976	-1.229975	-2.766967E+16	8.253784E-19	NaN
281.000000	1.000000	0.008237	7367802.347666	-52689.072575	955.819460	-29748.557991	0.000000	0.000000	6.008750	-0.043957	NaN	0.000000	0.001626	0.001693	28.081502	0.070132	0.000874	80.245485	2.907040	15.971167	-0.012555	0.006840	-1.228601	-1.229997	-0.043957	80.245485	-1.228190	-2.618865E+16	1.678486E-18	NaN
281.000000	1.000000	0.010255	7367802.357666	-52689.072452	955.819580	-29748.558000	0.000000	0.000000	6.010769	-0.036089	NaN	0.000000	0.001641	0.001692	28.081310	0.006874	0.001100	6.247155	20.094188	-163.688516	-0.072557	0.008928	-1.226582	-1.227909	-0.036089	6.247155	-1.222250	-2.180791E+16	1.654874E-18	NaN
281.000000	1.000000	0.012356	7367802.367666	-52689.072040	955.819425	-29748.558020	0.000000	0.000000	6.012872	-0.004607	NaN	0.000000	0.001639	0.001696	28.081694	0.072463	0.001206	60.091410	-85.666919	17.157960	-0.020255	0.010891	-1.224481	-1.225946	-0.004607	60.091410	-1.224423	-2.331885E+16	1.975549E-19	NaN
281.000000	1.000000	0.014307	7367802.377666	-52689.072630	955.818980	-29748.558541	0.000000	0.000000	6.014822	0.001305	NaN	0.000000	0.001609	0.001687	28.081391	0.072477	0.001674	43.288117	-135.869646	-166.212029	-0.032663	0.013198	-1.222531	-1.223639	0.001305	43.288117	-1.222553	-2.201292E+16	-5.928491E-20	NaN
281.000000	1.000000	0.016243	7367802.387666	-52689.073595	955.818462	-29748.558965	0.000000	0.000000	6.016759	0.010746	NaN	0.000000	0.001625	0.001694	28.081130	0.073204	0.001675	43.707452	38.874264	16.620422	0.051220	0.014861	-1.220595	-1.221976	0.010746	43.707452	-1.220779	-2.084160E+16	-5.156043E-19	NaN
281.000000	1.000000	0.018231	7367802.397666	-52689.073482	955.819174	-29748.558480	0.000000	0.000000	6.018745	-0.033220	NaN	0.000000	0.001645	0.001670	28.081159	0.047520	0.001590	29.884840	121.408200	-166.817418	-0.040467	0.016950	-1.218607	-1.219887	-0.033220	29.884840	-1.217773	-1.899747E+16	1.748675E-18	NaN
