																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
115.000000	1.000000	0.002519	7366161.657333	-44389.072541	955.818028	-29776.414541	0.000000	0.000000	6.002777	-0.009975	NaN	0.000000	0.001623	0.001675	28.088301	0.062079	0.000950	65.330583	-12.899732	-159.978653	-0.028227	0.001284	-1.158386	-1.159621	-0.009975	65.330583	-1.158271	-3.031759E+15	3.290054E-18	NaN
115.000000	1.000000	0.004510	7366161.667333	-44389.073514	955.817019	-29776.414033	0.000000	0.000000	6.004773	0.101075	NaN	0.000000	0.001621	0.001700	28.127351	0.030816	0.000925	33.300731	21.998565	19.642914	0.025420	0.003154	-1.156395	-1.157750	0.101075	33.300731	-1.158671	-3.069436E+15	-3.292944E-17	NaN
115.000000	1.000000	0.006549	7366161.677333	-44389.073459	955.816527	-29776.414475	0.000000	0.000000	6.006807	-0.026028	NaN	0.000000	0.001612	0.001706	28.113551	0.049049	0.000951	51.583469	162.758463	-162.523707	0.118521	0.005221	-1.154355	-1.155683	-0.026028	51.583469	-1.153976	-2.655390E+15	9.802075E-18	NaN
115.000000	1.000000	0.008509	7366161.687333	-44389.072513	955.816519	-29776.414525	0.000000	0.000000	6.008766	-0.030786	NaN	0.000000	0.001617	0.001696	28.081819	0.088871	0.000964	92.146221	84.738026	18.032741	-0.047524	0.007229	-1.152396	-1.153675	-0.030786	92.146221	-1.152145	-2.509455E+15	1.226806E-17	NaN
115.000000	1.000000	0.010496	7366161.697333	-44389.072483	955.817511	-29776.414031	0.000000	0.000000	6.010756	0.022592	NaN	0.000000	0.001609	0.001691	28.087552	0.081341	0.000996	81.663447	-178.377318	-169.140211	-0.031227	0.009190	-1.150408	-1.151714	0.022592	81.663447	-1.150615	-2.393707E+15	-9.438183E-18	NaN
115.000000	1.000000	0.012583	7366161.707333	-44389.072470	955.818473	-29776.414459	0.000000	0.000000	6.012844	0.035624	NaN	0.000000	0.001593	0.001682	28.127200	0.083082	0.001342	61.917441	-139.144399	19.898565	0.051155	0.011115	-1.148321	-1.149790	0.035624	61.917441	-1.148753	-2.259932E+15	-1.576336E-17	NaN
115.000000	1.000000	0.014550	7366161.717333	-44389.072033	955.818984	-29776.414980	0.000000	0.000000	6.014810	0.036904	NaN	0.000000	0.001592	0.001660	28.113306	0.068913	0.001659	41.529331	-129.790460	-164.320426	0.052513	0.013379	-1.146354	-1.147525	0.036904	41.529331	-1.147021	-2.142284E+15	-1.722629E-17	NaN
115.000000	1.000000	0.016505	7366161.727333	-44389.072558	955.818987	-29776.414989	0.000000	0.000000	6.016765	0.025068	NaN	0.000000	0.001598	0.001663	28.082614	0.070824	0.001780	39.780203	137.384962	14.347177	0.053824	0.015141	-1.144399	-1.145763	0.025068	39.780203	-1.144872	-2.004755E+15	-1.250408E-17	NaN
115.000000	1.000000	0.018532	7366161.737333	-44389.073490	955.818514	-29776.414541	0.000000	0.000000	6.018790	-0.006234	NaN	0.000000	0.001607	0.001674	28.088540	0.055693	0.001642	33.916656	152.310626	-162.162035	-0.021989	0.017235	-1.142373	-1.143669	-0.006234	33.916656	-1.142235	-1.848022E+15	3.373366E-18	NaN
115.000000	1.000000	0.020491	7366161.747333	-44389.073500	955.818000	-29776.414020	0.000000	0.000000	6.020751	0.034104	NaN	0.000000	0.001621	0.001667	28.127418	0.056352	0.001642	34.311858	-41.325795	11.312980	-0.006727	0.019142	-1.140413	-1.141762	0.034104	34.311858	-1.141159	-1.787630E+15	-1.907776E-17	NaN
115.000000	1.000000	0.022501	7366161.757333	-44389.072996	955.817503	-29776.414000	0.000000	0.000000	6.022761	0.036132	NaN	0.000000	0.001615	0.001679	28.112216	0.047406	0.001585	29.907484	18.828524	-168.019541	0.050788	0.021167	-1.138404	-1.139738	0.036132	29.907484	-1.139310	-1.688425E+15	-2.140008E-17	NaN
115.000000	1.000000	0.024485	7366161.767333	-44389.072472	955.817527	-29776.414000	0.000000	0.000000	6.024747	0.063006	NaN	0.000000	0.001618	0.001680	28.080372	0.073004	0.001681	43.423482	131.072124	12.103778	0.063180	0.023166	-1.136419	-1.137738	0.063006	43.423482	-1.137507	-1.597007E+15	-3.945236E-17	NaN
