																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
750.000000	1.000000	0.002476	7372389.727666	-39589.071343	1005.817756	-29793.264673	0.000000	0.000000	6.002832	-0.079750	NaN	0.000000	0.001595	0.001788	28.082472	0.108717	0.001036	104.972614	150.776448	-167.244343	-0.062852	0.001175	-1.104590	-1.105891	-0.079750	104.972614	-1.104020	-5.675777E+14	1.405095E-16	NaN
750.000000	1.000000	0.004422	7372389.737666	-39589.071724	1005.818696	-29793.264997	0.000000	0.000000	6.004781	-0.012064	NaN	0.000000	0.001596	0.001782	28.082565	0.071661	0.000947	75.666704	-171.722753	18.645128	-0.108744	0.003084	-1.102644	-1.103982	-0.012064	75.666704	-1.102524	-5.419418E+14	2.226055E-17	NaN
750.000000	1.000000	0.006408	7372389.747666	-39589.071934	1005.819053	-29793.265000	0.000000	0.000000	6.006768	0.016073	NaN	0.000000	0.001595	0.001767	28.082767	0.072636	0.000954	76.175513	164.966470	-163.376798	0.022489	0.005135	-1.100658	-1.101931	0.016073	76.175513	-1.100816	-5.140667E+14	-3.126636E-17	NaN
750.000000	1.000000	0.008410	7372389.757666	-39589.071343	1005.819698	-29793.264952	0.000000	0.000000	6.008770	0.028967	NaN	0.000000	0.001599	0.001765	28.082627	0.070477	0.001003	70.280405	50.561650	17.978707	-0.025281	0.007072	-1.098656	-1.099993	0.028967	70.280405	-1.098966	-4.854906E+14	-5.966503E-17	NaN
750.000000	1.000000	0.010392	7372389.767666	-39589.071659	1005.819942	-29793.264327	0.000000	0.000000	6.010755	0.095038	NaN	0.000000	0.001591	0.001745	28.082764	0.039380	0.001028	38.303708	-146.562986	-160.397478	0.098806	0.009058	-1.096674	-1.098008	0.095038	38.303708	-1.098535	-4.790737E+14	-1.983788E-16	NaN
750.000000	1.000000	0.012508	7372389.777666	-39589.071276	1005.819302	-29793.264003	0.000000	0.000000	6.012869	0.040654	NaN	0.000000	0.001601	0.001741	28.082726	0.103181	0.001215	84.919633	-175.808297	23.255104	0.083148	0.011036	-1.094558	-1.096030	0.040654	84.919633	-1.094917	-4.283824E+14	-9.490006E-17	NaN
750.000000	1.000000	0.014433	7372389.787666	-39589.071066	1005.818947	-29793.264000	0.000000	0.000000	6.014789	-0.073720	NaN	0.000000	0.001617	0.001739	28.082749	0.020020	0.001606	12.466018	132.562807	-166.988155	-0.005328	0.013297	-1.092633	-1.093769	-0.073720	12.466018	-1.088198	-3.480285E+14	2.118217E-16	NaN
750.000000	1.000000	0.016421	7372389.797666	-39589.071722	1005.818246	-29793.264048	0.000000	0.000000	6.016778	-0.050436	NaN	0.000000	0.001602	0.001739	28.082728	0.057318	0.001784	32.133068	-152.573806	10.397354	-0.089456	0.015037	-1.090645	-1.092029	-0.050436	32.133068	-1.089468	-3.619627E+14	1.393403E-16	NaN
750.000000	1.000000	0.018388	7372389.807666	-39589.071998	1005.817360	-29793.264673	0.000000	0.000000	6.018749	0.034429	NaN	0.000000	0.001602	0.001732	28.082734	0.086239	0.001764	48.892785	-38.691430	-164.737707	0.000718	0.017116	-1.088678	-1.089950	0.034429	48.892785	-1.089206	-3.590443E+14	-9.588949E-17	NaN
750.000000	1.000000	0.020388	7372389.817666	-39589.071926	1005.817756	-29793.264997	0.000000	0.000000	6.020750	0.056142	NaN	0.000000	0.001617	0.001731	28.082731	0.056016	0.001751	31.991292	98.437787	13.665477	0.030712	0.019042	-1.086678	-1.088024	0.056142	31.991292	-1.087994	-3.458399E+14	-1.623359E-16	NaN
750.000000	1.000000	0.022396	7372389.827666	-39589.071320	1005.818584	-29793.264952	0.000000	0.000000	6.022755	-0.010954	NaN	0.000000	0.001607	0.001752	28.082738	0.099928	0.001710	58.432748	125.893776	-167.698960	0.069843	0.021055	-1.084670	-1.086011	-0.010954	58.432748	-1.084529	-3.107035E+14	3.525441E-17	NaN
750.000000	1.000000	0.024392	7372389.837666	-39589.071723	1005.817657	-29793.264327	0.000000	0.000000	6.024750	-0.030298	NaN	0.000000	0.001635	0.001744	28.082779	0.095541	0.001544	61.872350	70.027549	11.215787	-0.021522	0.023068	-1.082674	-1.083998	-0.030298	61.872350	-1.082306	-2.900648E+14	1.044527E-16	NaN
750.000000	1.000000	0.026398	7372389.847666	-39589.071998	1005.817758	-29793.264098	0.000000	0.000000	6.026756	-0.045754	NaN	0.000000	0.001638	0.001759	28.082927	0.049371	0.001805	27.350590	-101.191052	-168.286705	-0.044937	0.025073	-1.080668	-1.081993	-0.045754	27.350590	-1.079413	-2.652390E+14	1.724994E-16	NaN
750.000000	1.000000	0.028405	7372389.857666	-39589.072000	1005.818640	-29793.265299	0.000000	0.000000	6.028764	-0.015271	NaN	0.000000	0.001608	0.001753	28.082810	0.024148	0.001902	12.699272	150.601569	11.861268	-0.008232	0.027076	-1.078660	-1.079990	-0.015271	12.699272	-1.077759	-2.520077E+14	6.059677E-17	NaN
750.000000	1.000000	0.030379	7372389.867666	-39589.072000	1005.818300	-29793.265320	0.000000	0.000000	6.030738	-0.015733	NaN	0.000000	0.001613	0.001763	28.083102	0.060392	0.001961	30.796724	-166.916745	-166.121219	0.001074	0.029034	-1.076687	-1.078032	-0.015733	30.796724	-1.076303	-2.409171E+14	6.530521E-17	NaN
750.000000	1.000000	0.032417	7372389.877666	-39589.072000	1005.818002	-29793.264955	0.000000	0.000000	6.032778	0.057158	NaN	0.000000	0.001576	0.001783	28.083214	0.119015	0.001775	67.057245	-159.754712	15.106639	0.017678	0.031074	-1.074649	-1.075991	0.057158	67.057245	-1.075288	-2.334711E+14	-2.448202E-16	NaN
750.000000	1.000000	0.034405	7372389.887666	-39589.072048	1005.818000	-29793.264382	0.000000	0.000000	6.034765	-0.004585	NaN	0.000000	0.001606	0.001781	28.082953	0.157533	0.001811	86.982990	164.797155	-167.876575	0.055690	0.033095	-1.072660	-1.073971	-0.004585	86.982990	-1.072621	-2.149808E+14	2.132601E-17	NaN
750.000000	1.000000	0.036378	7372389.897666	-39589.072544	1005.818000	-29793.264701	0.000000	0.000000	6.036736	-0.023399	NaN	0.000000	0.001609	0.001762	28.082951	0.079115	0.001765	44.833894	-131.664259	15.727560	-0.015774	0.035106	-1.070688	-1.071960	-0.023399	44.833894	-1.070297	-2.000658E+14	1.169544E-16	NaN
750.000000	1.000000	0.038384	7372389.907666	-39589.071553	1005.818064	-29793.265053	0.000000	0.000000	6.038741	-0.065385	NaN	0.000000	0.001585	0.001753	28.082931	0.101702	0.001891	53.772493	143.877478	-164.152849	-0.063955	0.037028	-1.068682	-1.070038	-0.065385	53.772493	-1.067770	-1.850221E+14	3.533912E-16	NaN
750.000000	1.000000	0.040409	7372389.917666	-39589.071068	1005.818666	-29793.265650	0.000000	0.000000	6.040766	-0.066648	NaN	0.000000	0.001572	0.001761	28.083257	0.090514	0.001994	45.382834	-177.089366	11.940930	-0.068393	0.039040	-1.066656	-1.068026	-0.066648	45.382834	-1.065555	-1.727697E+14	3.857600E-16	NaN
750.000000	1.000000	0.042410	7372389.927666	-39589.071786	1005.818356	-29793.265324	0.000000	0.000000	6.042766	-0.072865	NaN	0.000000	0.001614	0.001748	28.083018	0.055094	0.002075	26.555924	126.301692	-165.512729	-0.061538	0.041091	-1.064656	-1.065975	-0.072865	26.555924	-1.062598	-1.576637E+14	4.621569E-16	NaN
750.000000	1.000000	0.044390	7372389.937666	-39589.072656	1005.818700	-29793.264955	0.000000	0.000000	6.044747	-0.052153	NaN	0.000000	0.001584	0.001759	28.082667	0.019622	0.002054	9.551799	-151.214927	13.955013	-0.079553	0.043027	-1.062676	-1.064039	-0.052153	9.551799	-1.058581	-1.392357E+14	3.745650E-16	NaN
750.000000	1.000000	0.046386	7372389.947666	-39589.072276	1005.818942	-29793.264374	0.000000	0.000000	6.046744	-0.042173	NaN	0.000000	0.001604	0.001766	28.082568	0.019201	0.002178	8.814068	-19.862201	-165.861584	-0.047747	0.045117	-1.060680	-1.061949	-0.042173	8.814068	-1.057091	-1.329622E+14	3.171817E-16	NaN
