																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
105.000000	1.000000	0.002464	7366063.277333	-43889.072984	955.818030	-29777.460530	0.000000	0.000000	6.002782	0.071280	NaN	0.000000	0.001528	0.001701	28.097267	0.012416	0.000987	12.575392	-103.696040	-164.847651	0.073277	0.001241	-1.707397	-1.708620	0.071280	12.575392	-1.711649	-7.263926E+22	-9.812846E-25	NaN
105.000000	1.000000	0.004440	7366063.287333	-43889.072508	955.818486	-29777.460003	0.000000	0.000000	6.004756	0.031602	NaN	0.000000	0.001563	0.001675	28.130842	0.041356	0.001037	39.879468	54.084719	17.598227	0.045500	0.003084	-1.705422	-1.706777	0.031602	39.879468	-1.706017	-6.114496E+22	-5.168453E-25	NaN
105.000000	1.000000	0.006469	7366063.297333	-43889.072911	955.819000	-29777.459514	0.000000	0.000000	6.006783	-0.018450	NaN	0.000000	0.001572	0.001676	28.097393	0.054911	0.001108	49.545967	126.842154	-164.507229	0.033490	0.005141	-1.703393	-1.704721	-0.018450	49.545967	-1.703113	-5.594958E+22	3.297646E-25	NaN
105.000000	1.000000	0.008455	7366063.307333	-43889.073419	955.819514	-29777.459006	0.000000	0.000000	6.008770	0.005539	NaN	0.000000	0.001548	0.001677	28.080783	0.091125	0.001032	88.269355	-134.456999	16.108189	-0.030416	0.007118	-1.701406	-1.702744	0.005539	88.269355	-1.701453	-5.317962E+22	-1.041576E-25	NaN
105.000000	1.000000	0.010439	7366063.317333	-43889.073011	955.819970	-29777.458541	0.000000	0.000000	6.010754	-0.001578	NaN	0.000000	0.001550	0.001677	28.097652	0.116170	0.001026	113.207003	-96.275812	-168.140379	0.003479	0.009168	-1.699422	-1.700694	-0.001578	113.207003	-1.699412	-4.996051E+22	3.158374E-26	NaN
105.000000	1.000000	0.012556	7366063.327333	-43889.072980	955.819486	-29777.458009	0.000000	0.000000	6.012869	-0.049726	NaN	0.000000	0.001545	0.001641	28.131195	0.105906	0.001228	86.220853	152.350264	12.957328	-0.003337	0.011044	-1.697306	-1.698818	-0.049726	86.220853	-1.696873	-4.622739E+22	1.075678E-24	NaN
105.000000	1.000000	0.014506	7366063.337333	-43889.072475	955.819000	-29777.457541	0.000000	0.000000	6.014822	0.018556	NaN	0.000000	0.001519	0.001624	28.097288	0.096765	0.001577	61.349056	121.499333	-166.110716	-0.076044	0.013337	-1.695355	-1.696524	0.018556	61.349056	-1.695582	-4.443750E+22	-4.175860E-25	NaN
105.000000	1.000000	0.016451	7366063.347333	-43889.072525	955.818500	-29777.457020	0.000000	0.000000	6.016769	0.085226	NaN	0.000000	0.001531	0.001627	28.080370	0.083291	0.001685	49.429141	65.578498	12.446009	0.080465	0.015073	-1.693411	-1.694789	0.085226	49.429141	-1.694704	-4.325949E+22	-1.970110E-24	NaN
105.000000	1.000000	0.018460	7366063.357333	-43889.072987	955.817541	-29777.457000	0.000000	0.000000	6.018775	0.012634	NaN	0.000000	0.001550	0.001640	28.097133	0.069805	0.001613	43.266227	97.753835	-165.964077	0.041441	0.017106	-1.691402	-1.692755	0.012634	43.266227	-1.691621	-3.936641E+22	-3.209222E-25	NaN
