																														
2025-07-22, 16:23:58, 1																														
Index	Phase	Displacement	Time	Pos X	Pos Y	Pos Z	Rot A	Rot B	Piezo Z	Force A	Force B	Gripper	Voltage A	Voltage B	Temperature	Amplitude force	Amplitude pos	Stiffness	Phase shift	Phase excitation	Force A raw	Displacement raw	HMax	HMax raw	Real Force	Real Stiffness	Contact Depth	Area	Hardness	Reduced Mod.
[#]	[#]	[um]	[s]	[um]	[um]	[um]	[m°]	[m°]	[um]	[uN]	[uN]	[V]	[V]	[V]	[°C]	[uN]	[um]	[N/m]	[°]	[°]	[uN]	[um]	[um]	[um]	[uN]	[N/m]	[um]	[um^2]	[MPa]	[MPa]
283.000000	1.000000	0.002647	7367822.267666	-52789.072976	955.819376	-29748.486971	0.000000	0.000000	6.002795	0.013996	NaN	0.000000	0.001705	0.001719	28.078430	0.107207	0.001052	101.916175	-134.835849	-159.316579	-0.088460	0.001381	-1.125980	-1.127246	0.013996	101.916175	-1.126083	-1.122219E+15	-1.247186E-17	NaN
283.000000	1.000000	0.004614	7367822.277666	-52789.072432	955.818466	-29748.486405	0.000000	0.000000	6.004762	0.012735	NaN	0.000000	0.001675	0.001705	28.078396	0.073018	0.001084	67.380445	141.957476	13.123862	0.056006	0.003266	-1.124014	-1.125361	0.012735	67.380445	-1.124155	-1.057356E+15	-1.204442E-17	NaN
283.000000	1.000000	0.006661	7367822.287666	-52789.072033	955.818011	-29748.486007	0.000000	0.000000	6.006806	-0.053064	NaN	0.000000	0.001692	0.001696	28.078264	0.056956	0.001051	54.194444	144.930924	-165.992439	0.034600	0.005322	-1.121966	-1.123305	-0.053064	54.194444	-1.121232	-9.660538E+14	5.492877E-17	NaN
283.000000	1.000000	0.008636	7367822.297666	-52789.072568	955.817971	-29748.485976	0.000000	0.000000	6.008782	-0.033614	NaN	0.000000	0.001698	0.001687	28.078192	0.004767	0.001101	4.331593	26.963699	17.577317	-0.097433	0.007305	-1.119991	-1.121322	-0.033614	4.331593	-1.114171	-7.767088E+14	4.327754E-17	NaN
283.000000	1.000000	0.010608	7367822.307666	-52789.072991	955.817429	-29748.485452	0.000000	0.000000	6.010754	-0.036265	NaN	0.000000	0.001698	0.001717	28.078339	0.050334	0.000957	52.583005	70.596571	-170.000461	0.004771	0.009300	-1.118019	-1.119327	-0.036265	52.583005	-1.117502	-8.609131E+14	4.212444E-17	NaN
283.000000	1.000000	0.012681	7367822.317666	-52789.073000	955.817551	-29748.485574	0.000000	0.000000	6.012825	-0.071884	NaN	0.000000	0.001695	0.001704	28.078362	0.052277	0.001230	42.511731	37.383100	9.990305	-0.093088	0.011236	-1.115947	-1.117391	-0.071884	42.511731	-1.114678	-7.889840E+14	9.110906E-17	NaN
283.000000	1.000000	0.014645	7367822.327666	-52789.073000	955.817447	-29748.486538	0.000000	0.000000	6.014794	0.020704	NaN	0.000000	0.001690	0.001708	28.078381	0.096680	0.001656	58.383873	-159.420650	-169.415735	-0.044780	0.013451	-1.113982	-1.115177	0.020704	58.383873	-1.114248	-7.785616E+14	-2.659305E-17	NaN
283.000000	1.000000	0.016584	7367822.337666	-52789.072971	955.817601	-29748.486430	0.000000	0.000000	6.016728	-0.083913	NaN	0.000000	0.001685	0.001722	28.078197	0.149083	0.001651	90.289574	-163.078415	9.512454	0.046385	0.015257	-1.112044	-1.113370	-0.083913	90.289574	-1.111347	-7.118011E+14	1.178877E-16	NaN
283.000000	1.000000	0.018623	7367822.347666	-52789.072462	955.818536	-29748.485490	0.000000	0.000000	6.018768	-0.066885	NaN	0.000000	0.001704	0.001730	28.078069	0.029281	0.001583	18.491888	34.145065	-165.361022	-0.081516	0.017265	-1.110004	-1.111362	-0.066885	18.491888	-1.107291	-6.279681E+14	1.065108E-16	NaN
